code|name|category|groups|chromosome|protein|gene|information|active
V51|Occupant of pick-up truck or van injured in collision with pedal cycle|247||||||True
V52|Occupant of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle|247||||||True
V53|Occupant of pick-up truck or van injured in collision with car, pick-up truck or van|247||||||True
V54|Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus|247||||||True
V55|Occupant of pick-up truck or van injured in collision with railway train or railway vehicle|247||||||True
V56|Occupant of pick-up truck or van injured in collision with other nonmotor vehicle|247||||||True
V57|Occupant of pick-up truck or van injured in collision with fixed or stationary object|247||||||True
V58|Occupant of pick-up truck or van injured in noncollision transport accident|247||||||True
V59|Occupant of pick-up truck or van injured in other and unspecified transport accidents|247||||||True
V59.0|Driver injured in collision with other and unspecified motor vehicles in nontraffic accident|247||||||True
V59.1|Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident|247||||||True
V59.2|Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in nontraffic accident|247||||||True
V59.3|Occupant [any] of pick-up truck or van injured in unspecified nontraffic accident|247||||||True
V59.4|Driver injured in collision with other and unspecified motor vehicles in traffic accident|247||||||True
V59.5|Passenger injured in collision with other and unspecified motor vehicles in traffic accident|247||||||True
V59.6|Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in traffic accident|247||||||True
V59.8|Occupant [any] of pick-up truck or van injured in other specified transport accidents|247||||||True
V59.9|Occupant [any] of pick-up truck or van injured in unspecified traffic accident|247||||||True
V60|Occupant of heavy transport vehicle injured in collision with pedestrian or animal|248||||||True
V61|Occupant of heavy transport vehicle injured in collision with pedal cycle|248||||||True
V62|Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle|248||||||True
V63|Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van|248||||||True
V64|Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus|248||||||True
V65|Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle|248||||||True
V66|Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle|248||||||True
V67|Occupant of heavy transport vehicle injured in collision with fixed or stationary object|248||||||True
V68|Occupant of heavy transport vehicle injured in noncollision transport accident|248||||||True
V69|Occupant of heavy transport vehicle injured in other and unspecified transport accidents|248||||||True
V69.0|Driver injured in collision with other and unspecified motor vehicles in nontraffic accident|248||||||True
V69.1|Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident|248||||||True
V69.2|Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident|248||||||True
V69.3|Occupant [any] of heavy transport vehicle injured in unspecified nontraffic accident|248||||||True
V69.4|Driver injured in collision with other and unspecified motor vehicles in traffic accident|248||||||True
V69.5|Passenger injured in collision with other and unspecified motor vehicles in traffic accident|248||||||True
V69.6|Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in traffic accident|248||||||True
V69.8|Occupant [any] of heavy transport vehicle injured in other specified transport accidents|248||||||True
V69.9|Occupant [any] of heavy transport vehicle injured in unspecified traffic accident|248||||||True
V70|Bus occupant injured in collision with pedestrian or animal|249||||||True
V71|Bus occupant injured in collision with pedal cycle|249||||||True
V72|Bus occupant injured in collision with two- or three-wheeled motor vehicle|249||||||True
V73|Bus occupant injured in collision with car, pick-up truck or van|249||||||True
V74|Bus occupant injured in collision with heavy transport vehicle or bus|249||||||True
V75|Bus occupant injured in collision with railway train or railway vehicle|249||||||True
V76|Bus occupant injured in collision with other nonmotor vehicle|249||||||True
V77|Bus occupant injured in collision with fixed or stationary object|249||||||True
V78|Bus occupant injured in noncollision transport accident|249||||||True
V79|Bus occupant injured in other and unspecified transport accidents|249||||||True
V79.0|Driver injured in collision with other and unspecified motor vehicles in nontraffic accident|249||||||True
V79.1|Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident|249||||||True
V79.2|Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident|249||||||True
V79.3|Bus occupant [any] injured in unspecified nontraffic accident|249||||||True
V79.4|Driver injured in collision with other and unspecified motor vehicles in traffic accident|249||||||True
V79.5|Passenger injured in collision with other and unspecified motor vehicles in traffic accident|249||||||True
V79.6|Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident|249||||||True
V79.8|Bus occupant [any] injured in other specified transport accidents|249||||||True
V79.9|Bus occupant [any] injured in unspecified traffic accident|249||||||True
V80|Animal-rider or occupant of animal-drawn vehicle injured in transport accident|250||||||True
V80.0|Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident|250||||||True
V80.1|Rider or occupant injured in collision with pedestrian or animal|250||||||True
V80.2|Rider or occupant injured in collision with pedal cycle|250||||||True
V80.3|Rider or occupant injured in collision with two- or three-wheeled motor vehicle|250||||||True
V80.4|Rider or occupant injured in collision with car, pick-up truck, van, heavy transport vehicle or bus|250||||||True
V80.5|Rider or occupant injured in collision with other specified motor vehicle|250||||||True
V80.6|Rider or occupant injured in collision with railway train or railway vehicle|250||||||True
V80.7|Rider or occupant injured in collision with other nonmotor vehicle|250||||||True
V80.8|Rider or occupant injured in collision with fixed or stationary object|250||||||True
V80.9|Rider or occupant injured in other and unspecified transport accidents|250||||||True
V81|Occupant of railway train or railway vehicle injured in transport accident|250||||||True
V81.0|Occupant of railway train or railway vehicle injured in collision with motor vehicle in nontraffic accident|250||||||True
V81.1|Occupant of railway train or railway vehicle injured in collision with motor vehicle in traffic accident|250||||||True
V81.2|Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock|250||||||True
V81.3|Occupant of railway train or railway vehicle injured in collision with other object|250||||||True
V81.4|Person injured while boarding or alighting from railway train or railway vehicle|250||||||True
V81.5|Occupant of railway train or railway vehicle injured by fall in railway train or railway vehicle|250||||||True
V81.6|Occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle|250||||||True
V81.7|Occupant of railway train or railway vehicle injured in derailment without antecedent collision|250||||||True
V81.8|Occupant of railway train or railway vehicle injured in other specified railway accidents|250||||||True
V81.9|Occupant of railway train or railway vehicle injured in unspecified railway accident|250||||||True
V82|Occupant of streetcar injured in transport accident|250||||||True
V82.0|Occupant of streetcar injured in collision with motor vehicle in nontraffic accident|250||||||True
V82.1|Occupant of streetcar injured in collision with motor vehicle in traffic accident|250||||||True
V82.2|Occupant of streetcar injured in collision with or hit by rolling stock|250||||||True
V82.3|Occupant of streetcar injured in collision with other object|250||||||True
V82.4|Person injured while boarding or alighting from streetcar|250||||||True
V82.5|Occupant of streetcar injured by fall in streetcar|250||||||True
V82.6|Occupant of streetcar injured by fall from streetcar|250||||||True
V82.7|Occupant of streetcar injured in derailment without antecedent collision|250||||||True
V82.8|Occupant of streetcar injured in other specified transport accidents|250||||||True
V82.9|Occupant of streetcar injured in unspecified traffic accident|250||||||True
V83|Occupant of special vehicle mainly used on industrial premises injured in transport accident|250||||||True
V83.0|Driver of special industrial vehicle injured in traffic accident|250||||||True
V83.1|Passenger of special industrial vehicle injured in traffic accident|250||||||True
V83.2|Person on outside of special industrial vehicle injured in traffic accident|250||||||True
V83.3|Unspecified occupant of special industrial vehicle injured in traffic accident|250||||||True
V83.4|Person injured while boarding or alighting from special industrial vehicle|250||||||True
V83.5|Driver of special industrial vehicle injured in nontraffic accident|250||||||True
V83.6|Passenger of special industrial vehicle injured in nontraffic accident|250||||||True
V83.7|Person on outside of special industrial vehicle injured in nontraffic accident|250||||||True
V83.9|Unspecified occupant of special industrial vehicle injured in nontraffic accident|250||||||True
V84|Occupant of special vehicle mainly used in agriculture injured in transport accident|250||||||True
V84.0|Driver of special agricultural vehicle injured in traffic accident|250||||||True
V84.1|Passenger of special agricultural vehicle injured in traffic accident|250||||||True
V84.2|Person on outside of special agricultural vehicle injured in traffic accident|250||||||True
V84.3|Unspecified occupant of special agricultural vehicle injured in traffic accident|250||||||True
V84.4|Person injured while boarding or alighting from special agricultural vehicle|250||||||True
V84.5|Driver of special agricultural vehicle injured in nontraffic accident|250||||||True
V84.6|Passenger of special agricultural vehicle injured in nontraffic accident|250||||||True
V84.7|Person on outside of special agricultural vehicle injured in nontraffic accident|250||||||True
V84.9|Unspecified occupant of special agricultural vehicle injured in nontraffic accident|250||||||True
V85|Occupant of special construction vehicle injured in transport accident|250||||||True
V85.0|Driver of special construction vehicle injured in traffic accident|250||||||True
V85.1|Passenger of special construction vehicle injured in traffic accident|250||||||True
V85.2|Person on outside of special construction vehicle injured in traffic accident|250||||||True
V85.3|Unspecified occupant of special construction vehicle injured in traffic accident|250||||||True
V85.4|Person injured while boarding or alighting from special construction vehicle|250||||||True
V85.5|Driver of special construction vehicle injured in nontraffic accident|250||||||True
V85.6|Passenger of special construction vehicle injured in nontraffic accident|250||||||True
V85.7|Person on outside of special construction vehicle injured in nontraffic accident|250||||||True
V85.9|Unspecified occupant of special construction vehicle injured in nontraffic accident|250||||||True
V86|Occupant of special all-terrain or other motor vehicle designed primarily for off-road use, injured in transport accident|250||||||True
V86.0|Driver of all-terrain or other off-road motor vehicle injured in traffic accident|250||||||True
V86.1|Passenger of all-terrain or other off-road motor vehicle injured in traffic accident|250||||||True
V86.2|Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident|250||||||True
V86.3|Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident|250||||||True
V86.4|Person injured while boarding or alighting from all-terrain or other off-road motor vehicle|250||||||True
V86.5|Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident|250||||||True
V86.6|Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident|250||||||True
V86.7|Person on outside of all-terrain or other off-road motor vehicle injured in nontraffic accident|250||||||True
V86.9|Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident|250||||||True
V87|Traffic accident of specified type but victim's mode of transport unknown|250||||||True
V87.0|Person injured in collision between car and two- or three-wheeled motor vehicle (traffic)|250||||||True
V87.1|Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle (traffic)|250||||||True
V87.2|Person injured in collision between car and pick-up truck or van (traffic)|250||||||True
V87.3|Person injured in collision between car and bus (traffic)|250||||||True
V87.4|Person injured in collision between car and heavy transport vehicle (traffic)|250||||||True
V87.5|Person injured in collision between heavy transport vehicle and bus (traffic)|250||||||True
V87.6|Person injured in collision between railway train or railway vehicle and car (traffic)|250||||||True
V87.7|Person injured in collision between other specified motor vehicles (traffic)|250||||||True
V87.8|Person injured in other specified noncollision transport accidents involving motor vehicle (traffic)|250||||||True
V87.9|Person injured in other specified (collision)(noncollision) transport accidents involving nonmotor vehicle (traffic)|250||||||True
V88|Nontraffic accident of specified type but victim's mode of transport unknown|250||||||True
V88.0|Person injured in collision between car and two- or three-wheeled motor vehicle, nontraffic|250||||||True
V88.1|Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle, nontraffic|250||||||True
V88.2|Person injured in collision between car and pick-up truck or van, nontraffic|250||||||True
V88.3|Person injured in collision between car and bus, nontraffic|250||||||True
V88.4|Person injured in collision between car and heavy transport vehicle, nontraffic|250||||||True
V88.5|Person injured in collision between heavy transport vehicle and bus, nontraffic|250||||||True
V88.6|Person injured in collision between railway train or railway vehicle and car, nontraffic|250||||||True
V88.7|Person injured in collision between other specified motor vehicles, nontraffic|250||||||True
V88.8|Person injured in other specified noncollision transport accidents involving motor vehicle, nontraffic|250||||||True
V88.9|Person injured in other specified (collision)(noncollision) transport accidents involving nonmotor vehicle, nontraffic|250||||||True
V89|Motor- or nonmotor-vehicle accident, type of vehicle unspecified|250||||||True
V89.0|Person injured in unspecified motor-vehicle accident, nontraffic|250||||||True
V89.1|Person injured in unspecified nonmotor-vehicle accident, nontraffic|250||||||True
V89.2|Person injured in unspecified motor-vehicle accident, traffic|250||||||True
V89.3|Person injured in unspecified nonmotor-vehicle accident, traffic|250||||||True
V89.9|Person injured in unspecified vehicle accident|250||||||True
V90|Accident to watercraft causing drowning and submersion|251||||||True
V91|Accident to watercraft causing other injury|251||||||True
V92|Water-transport-related drowning and submersion without accident to watercraft|251||||||True
V93|Accident on board watercraft without accident to watercraft, not causing drowning and submersion|251||||||True
V94|Other and unspecified water transport accidents|251||||||True
V95|Accident to powered aircraft causing injury to occupant|252||||||True
V95.0|Helicopter accident injuring occupant|252||||||True
V95.1|Ultralight, microlight or powered-glider accident injuring occupant|252||||||True
V95.2|Accident to other private fixed-wing aircraft, injuring occupant|252||||||True
V95.3|Accident to commercial fixed-wing aircraft, injuring occupant|252||||||True
V95.4|Spacecraft accident injuring occupant|252||||||True
V95.8|Other aircraft accidents injuring occupant|252||||||True
V95.9|Unspecified aircraft accident injuring occupant|252||||||True
V96|Accident to nonpowered aircraft causing injury to occupant|252||||||True
V96.0|Balloon accident injuring occupant|252||||||True
V96.1|Hang-glider accident injuring occupant|252||||||True
V96.2|Glider (nonpowered) accident injuring occupant|252||||||True
V96.8|Other nonpowered-aircraft accidents injuring occupant|252||||||True
V96.9|Unspecified nonpowered-aircraft accident injuring occupant|252||||||True
V97|Other specified air transport accidents|252||||||True
V97.0|Occupant of aircraft injured in other specified air transport accidents|252||||||True
V97.1|Person injured while boarding or alighting from aircraft|252||||||True
V97.2|Parachutist injured in air transport accident|252||||||True
V97.3|Person on ground injured in air transport accident|252||||||True
V97.8|Other air transport accidents, not elsewhere classified|252||||||True
V98|Other specified transport accidents|253||||||True
V99|Unspecified transport accident|253||||||True
W00|Fall on same level involving ice and snow|254||||||True
W01|Fall on same level from slipping, tripping and stumbling|254||||||True
W02|Fall involving ice-skates, skis, roller-skates or skateboards|254||||||True
W03|Other fall on same level due to collision with, or pushing by, another person|254||||||True
W04|Fall while being carried or supported by other persons|254||||||True
W05|Fall involving wheelchair|254||||||True
W06|Fall involving bed|254||||||True
W07|Fall involving chair|254||||||True
W08|Fall involving other furniture|254||||||True
W09|Fall involving playground equipment|254||||||True
W10|Fall on and from stairs and steps|254||||||True
W11|Fall on and from ladder|254||||||True
W12|Fall on and from scaffolding|254||||||True
W13|Fall from, out of or through building or structure|254||||||True
W14|Fall from tree|254||||||True
W15|Fall from cliff|254||||||True
W16|Diving or jumping into water causing injury other than drowning or submersion|254||||||True
W17|Other fall from one level to another|254||||||True
W18|Other fall on same level|254||||||True
W19|Unspecified fall|254||||||True
W20|Struck by thrown, projected or falling object|255||||||True
W21|Striking against or struck by sports equipment|255||||||True
W22|Striking against or struck by other objects|255||||||True
W23|Caught, crushed, jammed or pinched in or between objects|255||||||True
W24|Contact with lifting and transmission devices, not elsewhere classified|255||||||True
W25|Contact with sharp glass|255||||||True
W26|Contact with other sharp object(s)|255||||||True
W26.0|Contact with knife, sword or dagger|255||||||True
W26.8|Contact with other sharp object(s), not elsewhere classified|255||||||True
W26.9|Contact with unspecified sharp object(s)|255||||||True
W27|Contact with nonpowered hand tool|255||||||True
W28|Contact with powered lawnmower|255||||||True
W29|Contact with other powered hand tools and household machinery|255||||||True
W30|Contact with agricultural machinery|255||||||True
W31|Contact with other and unspecified machinery|255||||||True
W32|Handgun discharge|255||||||True
W33|Rifle, shotgun and larger firearm discharge|255||||||True
W34|Discharge from other and unspecified firearms|255||||||True
W35|Explosion and rupture of boiler|255||||||True
W36|Explosion and rupture of gas cylinder|255||||||True
W37|Explosion and rupture of pressurized tyre, pipe or hose|255||||||True
W38|Explosion and rupture of other specified pressurized devices|255||||||True
W39|Discharge of firework|255||||||True
W40|Explosion of other materials|255||||||True
W41|Exposure to high-pressure jet|255||||||True
W42|Exposure to noise|255||||||True
W43|Exposure to vibration|255||||||True
W44|Foreign body entering into or through eye or natural orifice|255||||||True
W45|Foreign body or object entering through skin|255||||||True
W49|Exposure to other and unspecified inanimate mechanical forces|255||||||True
W50|Hit, struck, kicked, twisted, bitten or scratched by another person|256||||||True
W51|Striking against or bumped into by another person|256||||||True
W52|Crushed, pushed or stepped on by crowd or human stampede|256||||||True
W53|Bitten by rat|256||||||True
W54|Bitten or struck by dog|256||||||True
W55|Bitten or struck by other mammals|256||||||True
W56|Contact with marine animal|256||||||True
W57|Bitten or stung by nonvenomous insect and other nonvenomous arthropods|256||||||True
W58|Bitten or struck by crocodile or alligator|256||||||True
W59|Bitten or crushed by other reptiles|256||||||True
W60|Contact with plant thorns and spines and sharp leaves|256||||||True
W64|Exposure to other and unspecified animate mechanical forces|256||||||True
W65|Drowning and submersion while in bath-tub|257||||||True
W66|Drowning and submersion following fall into bath-tub|257||||||True
W67|Drowning and submersion while in swimming-pool|257||||||True
W68|Drowning and submersion following fall into swimming-pool|257||||||True
W69|Drowning and submersion while in natural water|257||||||True
W70|Drowning and submersion following fall into natural water|257||||||True
W73|Other specified drowning and submersion|257||||||True
W74|Unspecified drowning and submersion|257||||||True
W75|Accidental suffocation and strangulation in bed|258||||||True
W76|Other accidental hanging and strangulation|258||||||True
W77|Threat to breathing due to cave-in, falling earth and other substances|258||||||True
W78|Inhalation of gastric contents|258||||||True
W79|Inhalation and ingestion of food causing obstruction of respiratory tract|258||||||True
W80|Inhalation and ingestion of other objects causing obstruction of respiratory tract|258||||||True
W81|Confined to or trapped in a low-oxygen environment|258||||||True
W83|Other specified threats to breathing|258||||||True
W84|Unspecified threat to breathing|258||||||True
W85|Exposure to electric transmission lines|259||||||True
W86|Exposure to other specified electric current|259||||||True
W87|Exposure to unspecified electric current|259||||||True
W88|Exposure to ionizing radiation|259||||||True
W89|Exposure to man-made visible and ultraviolet light|259||||||True
W90|Exposure to other nonionizing radiation|259||||||True
W91|Exposure to unspecified type of radiation|259||||||True
W92|Exposure to excessive heat of man-made origin|259||||||True
W93|Exposure to excessive cold of man-made origin|259||||||True
W94|Exposure to high and low air pressure and changes in air pressure|259||||||True
W99|Exposure to other and unspecified man-made environmental factors|259||||||True
X00|Exposure to uncontrolled fire in building or structure|260||||||True
X01|Exposure to uncontrolled fire, not in building or structure|260||||||True
X02|Exposure to controlled fire in building or structure|260||||||True
X03|Exposure to controlled fire, not in building or structure|260||||||True
X04|Exposure to ignition of highly flammable material|260||||||True
X05|Exposure to ignition or melting of nightwear|260||||||True
X06|Exposure to ignition or melting of other clothing and apparel|260||||||True
X08|Exposure to other specified smoke, fire and flames|260||||||True
X09|Exposure to unspecified smoke, fire and flames|260||||||True
X10|Contact with hot drinks, food, fats and cooking oils|261||||||True
X11|Contact with hot tap-water|261||||||True
X12|Contact with other hot fluids|261||||||True
X13|Contact with steam and hot vapours|261||||||True
X14|Contact with hot air and gases|261||||||True
X15|Contact with hot household appliances|261||||||True
X16|Contact with hot heating appliances, radiators and pipes|261||||||True
X17|Contact with hot engines, machinery and tools|261||||||True
X18|Contact with other hot metals|261||||||True
X19|Contact with other and unspecified heat and hot substances|261||||||True
X20|Contact with venomous snakes and lizards|262||||||True
X21|Contact with venomous spiders|262||||||True
X22|Contact with scorpions|262||||||True
X23|Contact with hornets, wasps and bees|262||||||True
X24|Contact with centipedes and venomous millipedes (tropical)|262||||||True
X25|Contact with other venomous arthropods|262||||||True
X26|Contact with venomous marine animals and plants|262||||||True
X27|Contact with other specified venomous animals|262||||||True
X28|Contact with other specified venomous plants|262||||||True
X29|Contact with unspecified venomous animal or plant|262||||||True
X30|Exposure to excessive natural heat|263||||||True
X31|Exposure to excessive natural cold|263||||||True
X32|Exposure to sunlight|263||||||True
X33|Victim of lightning|263||||||True
X34|Victim of earthquake|263||||||True
X34.0|Victim of cataclysmic earth movements caused by earthquake|263||||||True
X34.1|Victim of tsunami|263||||||True
X34.8|Victim of other specified effects of earthquake|263||||||True
X34.9|Victim of unspecified effect of earthquake|263||||||True
X35|Victim of volcanic eruption|263||||||True
X36|Victim of avalanche, landslide and other earth movements|263||||||True
X37|Victim of cataclysmic storm|263||||||True
X38|Victim of flood|263||||||True
X39|Exposure to other and unspecified forces of nature|263||||||True
X40|Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics|264||||||True
X41|Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified|264||||||True
X42|Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified|264||||||True
X43|Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system|264||||||True
X44|Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances|264||||||True
X45|Accidental poisoning by and exposure to alcohol|264||||||True
X46|Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours|264||||||True
X47|Accidental poisoning by and exposure to other gases and vapours|264||||||True
X48|Accidental poisoning by and exposure to pesticides|264||||||True
X49|Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances|264||||||True
X50|Overexertion and strenuous or repetitive movements|265||||||True
X51|Travel and motion|265||||||True
X52|Prolonged stay in weightless environment|265||||||True
X53|Lack of food|265||||||True
X54|Lack of water|265||||||True
X57|Unspecified privation|265||||||True
X58|Exposure to other specified factors|266||||||True
X59|Exposure to unspecified factor|266||||||True
X59.0|Exposure to unspecified factor causing fracture|266||||||True
X59.9|Exposure to unspecified factor causing other and unspecified injury|266||||||True
X60|Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics|267||||||True
X61|Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified|267||||||True
X62|Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified|267||||||True
X63|Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system|267||||||True
X64|Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances|267||||||True
X65|Intentional self-poisoning by and exposure to alcohol|267||||||True
X66|Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours|267||||||True
X67|Intentional self-poisoning by and exposure to other gases and vapours|267||||||True
X68|Intentional self-poisoning by and exposure to pesticides|267||||||True
X69|Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances|267||||||True
X70|Intentional self-harm by hanging, strangulation and suffocation|267||||||True
X71|Intentional self-harm by drowning and submersion|267||||||True
X72|Intentional self-harm by handgun discharge|267||||||True
X73|Intentional self-harm by rifle, shotgun and larger firearm discharge|267||||||True
X74|Intentional self-harm by other and unspecified firearm discharge|267||||||True
X75|Intentional self-harm by explosive material|267||||||True
X76|Intentional self-harm by smoke, fire and flames|267||||||True
X77|Intentional self-harm by steam, hot vapours and hot objects|267||||||True
X78|Intentional self-harm by sharp object|267||||||True
X79|Intentional self-harm by blunt object|267||||||True
X80|Intentional self-harm by jumping from a high place|267||||||True
X81|Intentional self-harm by jumping or lying before moving object|267||||||True
X82|Intentional self-harm by crashing of motor vehicle|267||||||True
X83|Intentional self-harm by other specified means|267||||||True
X84|Intentional self-harm by unspecified means|267||||||True
X85|Assault by drugs, medicaments and biological substances|268||||||True
X86|Assault by corrosive substance|268||||||True
X87|Assault by pesticides|268||||||True
X88|Assault by gases and vapours|268||||||True
X89|Assault by other specified chemicals and noxious substances|268||||||True
X90|Assault by unspecified chemical or noxious substance|268||||||True
X91|Assault by hanging, strangulation and suffocation|268||||||True
X92|Assault by drowning and submersion|268||||||True
X93|Assault by handgun discharge|268||||||True
X94|Assault by rifle, shotgun and larger firearm discharge|268||||||True
X95|Assault by other and unspecified firearm discharge|268||||||True
X96|Assault by explosive material|268||||||True
X97|Assault by smoke, fire and flames|268||||||True
X98|Assault by steam, hot vapours and hot objects|268||||||True
X99|Assault by sharp object|268||||||True
Y00|Assault by blunt object|268||||||True
Y01|Assault by pushing from high place|268||||||True
Y02|Assault by pushing or placing victim before moving object|268||||||True
Y03|Assault by crashing of motor vehicle|268||||||True
Y04|Assault by bodily force|268||||||True
Y05|Sexual assault by bodily force|268||||||True
Y06|Neglect and abandonment|268||||||True
Y06.0|By spouse or partner|268||||||True
Y06.1|By parent|268||||||True
Y06.2|By acquaintance or friend|268||||||True
Y06.8|By other specified persons|268||||||True
Y06.9|By unspecified person|268||||||True
Y07|Other maltreatment|268||||||True
Y07.0|By spouse or partner|268||||||True
Y07.1|By parent|268||||||True
Y07.2|By acquaintance or friend|268||||||True
Y07.3|By official authorities|268||||||True
Y07.8|By other specified persons|268||||||True
Y07.9|By unspecified person|268||||||True
Y08|Assault by other specified means|268||||||True
Y09|Assault by unspecified means|268||||||True
Y10|Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent|269||||||True
Y11|Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent|269||||||True
Y12|Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent|269||||||True
Y13|Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent|269||||||True
Y14|Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent|269||||||True
Y15|Poisoning by and exposure to alcohol, undetermined intent|269||||||True
Y16|Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent|269||||||True
Y17|Poisoning by and exposure to other gases and vapours, undetermined intent|269||||||True
Y18|Poisoning by and exposure to pesticides, undetermined intent|269||||||True
Y19|Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent|269||||||True
Y20|Hanging, strangulation and suffocation, undetermined intent|269||||||True
Y21|Drowning and submersion, undetermined intent|269||||||True
Y22|Handgun discharge, undetermined intent|269||||||True
Y23|Rifle, shotgun and larger firearm discharge, undetermined intent|269||||||True
Y24|Other and unspecified firearm discharge, undetermined intent|269||||||True
Y25|Contact with explosive material, undetermined intent|269||||||True
Y26|Exposure to smoke, fire and flames, undetermined intent|269||||||True
Y27|Contact with steam, hot vapours and hot objects, undetermined intent|269||||||True
Y28|Contact with sharp object, undetermined intent|269||||||True
Y29|Contact with blunt object, undetermined intent|269||||||True
Y30|Falling, jumping or pushed from a high place, undetermined intent|269||||||True
Y31|Falling, lying or running before or into moving object, undetermined intent|269||||||True
Y32|Crashing of motor vehicle, undetermined intent|269||||||True
Y33|Other specified events, undetermined intent|269||||||True
Y34|Unspecified event, undetermined intent|269||||||True
Y35|Legal intervention|270||||||True
Y35.0|Legal intervention involving firearm discharge|270||||||True
Y35.1|Legal intervention involving explosives|270||||||True
Y35.2|Legal intervention involving gas|270||||||True
Y35.3|Legal intervention involving blunt objects|270||||||True
Y35.4|Legal intervention involving sharp objects|270||||||True
Y35.5|Legal execution|270||||||True
Y35.6|Legal intervention involving other specified means|270||||||True
Y35.7|Legal intervention, means unspecified|270||||||True
Y36|Operations of war|270||||||True
Y36.0|War operations involving explosion of marine weapons|270||||||True
Y36.1|War operations involving destruction of aircraft|270||||||True
Y36.2|War operations involving other explosions and fragments|270||||||True
Y36.3|War operations involving fires, conflagrations and hot substances|270||||||True
Y36.4|War operations involving firearm discharge and other forms of conventional warfare|270||||||True
Y36.5|War operations involving nuclear weapons|270||||||True
Y36.6|War operations involving biological weapons|270||||||True
Y36.7|War operations involving chemical weapons and other forms of unconventional warfare|270||||||True
Y36.8|War operations occurring after cessation of hostilities|270||||||True
Y36.9|War operations, unspecified|270||||||True
Y40|Systemic antibiotics|271||||||True
Y40.0|Penicillins|271||||||True
Y40.1|Cefalosporins and other beta-lactam antibiotics|271||||||True
Y40.2|Chloramphenicol group|271||||||True
Y40.3|Macrolides|271||||||True
Y40.4|Tetracyclines|271||||||True
Y40.5|Aminoglycosides|271||||||True
Y40.6|Rifamycins|271||||||True
Y40.7|Antifungal antibiotics, systemically used|271||||||True
Y40.8|Other systemic antibiotics|271||||||True
Y40.9|Systemic antibiotic, unspecified|271||||||True
Y41|Other systemic anti-infectives and antiparasitics|271||||||True
Y41.0|Sulfonamides|271||||||True
Y41.1|Antimycobacterial drugs|271||||||True
Y41.2|Antimalarials and drugs acting on other blood protozoa|271||||||True
Y41.3|Other antiprotozoal drugs|271||||||True
