code|name|category|groups|chromosome|protein|gene|information|active
V39.9|Ocupante [cualquiera] de vehículo de motor de tres ruedas lesionado en accidente de tránsito no especificado|245||||||True
V40|Ocupante de automóvil lesionado por colisión con peatón o animal|246||||||True
V41|Ocupante de automóvil lesionado por colisión con vehículo de pedal|246||||||True
V42|Ocupante de automóvil lesionado por colisión con vehículo de motor de dos o tres ruedas|246||||||True
V43|Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta|246||||||True
V44|Ocupante de automóvil lesionado por colisión con vehículo de transporte pesado o autobús|246||||||True
V45|Ocupante de automóvil lesionado por colisión con tren o vehículo de rieles|246||||||True
V46|Ocupante de automóvil lesionado por colisión con otros vehículos sin motor|246||||||True
V47|Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado|246||||||True
V48|Ocupante de automóvil lesionado en accidente de transporte sin colisión,|246||||||True
V49|Ocupante de automóvil lesionado en otros accidentes de transporte, y en los no especificados|246||||||True
V49.0|de tránsito|246||||||True
V49.1|de tránsito|246||||||True
V49.2|en accidente no de tránsito|246||||||True
V49.3|Ocupante [cualquiera] de automóvil lesionado en accidente no de tránsito, no especificado|246||||||True
V49.4|tránsito|246||||||True
V49.5|tránsito|246||||||True
V49.6|en accidente de tránsito|246||||||True
V49.8|Ocupante [cualquiera] de automóvil lesionado en otros accidentes de transporte especificados|246||||||True
V49.9|Ocupante [cualquiera] de automóvil lesionado en accidente de tránsito no especificado|246||||||True
V50|Ocupante de camioneta o furgoneta lesionado por colisión con peatón o animal|247||||||True
V51|Ocupante de camioneta o furgoneta lesionado por colisión con vehículo de pedal|247||||||True
V52|Ocupante de camioneta o furgoneta lesionado por colisión con vehículo de motor de dos o tres ruedas|247||||||True
V53|Ocupante de camioneta o furgoneta lesionado por colisión con automóvil, camioneta o furgoneta|247||||||True
V54|Ocupante de camioneta o furgoneta lesionado por colisión con vehículo de transporte pesado o autobús|247||||||True
V55|Ocupante de camioneta o furgoneta lesionado por colisión con tren o vehículo de rieles|247||||||True
V56|Ocupante de camioneta o furgoneta lesionado por colisión con otros vehículos sin motor|247||||||True
V57|Ocupante de camioneta o furgoneta lesionado por colisión con objeto fijo o estacionado|247||||||True
V58|Ocupante de camioneta o furgoneta lesionado en accidente de transporte sin colisión|247||||||True
V59|Ocupante de camioneta o furgoneta lesionado en otros accidentes de transporte, y en los no especificados|247||||||True
V59.0|accidente no de tránsito|247||||||True
V59.1|accidente no de tránsito|247||||||True
V59.2|especificados, en accidente no de tránsito|247||||||True
V59.3|Ocupante [cualquiera] de camioneta o furgoneta lesionado en accidente no de tránsito, no especificado|247||||||True
V59.4|accidente de tránsito|247||||||True
V59.5|accidente de tránsito|247||||||True
V59.6|especificados, en accidente de tránsito|247||||||True
V59.8|Ocupante [cualquiera] de camioneta o furgoneta lesionado en otros accidentes de transporte especificados|247||||||True
V59.9|Ocupante [cualquiera] de camioneta o furgoneta lesionado en accidente de tránsito no especificado|247||||||True
V60|Ocupante de vehículo de transporte pesado lesionado por colisión con peatón o animal|248||||||True
V61|Ocupante de vehículo de transporte pesado lesionado por colisión con vehículo de pedal|248||||||True
V62|Ocupante de vehículo de transporte pesado lesionado por colisión con vehículo de motor de dos o tres ruedas|248||||||True
V63|Ocupante de vehículo de transporte pesado lesionado por colisión con automóvil, camioneta o furgoneta|248||||||True
V64|autobús|248||||||True
V65|Ocupante de vehículo de transporte pesado lesionado por colisión con tren o vehículo de rieles|248||||||True
V66|Ocupante de vehículo de transporte pesado lesionado por colisión con otros vehículos sin motor|248||||||True
V67|Ocupante de vehículo de transporte pesado lesionado por colisión con objeto fijo o estacionado|248||||||True
V68|Ocupante de vehículo de transporte pesado lesionado en accidente de transporte sin colisión|248||||||True
V69|especificados|248||||||True
V69.0|especificados, en accidente no de tránsito|248||||||True
V69.1|especificados, en accidente no de tránsito|248||||||True
V69.2|los no especificados, en accidente no de tránsito|248||||||True
V69.3|Ocupante [cualquiera] de vehículo de transporte pesado lesionado en accidente no de tránsito, no especificado|248||||||True
V69.4|especificados, en accidente de tránsito|248||||||True
V69.5|especificados, en accidente de tránsito|248||||||True
V69.6|los no especificados, en accidente de tránsito|248||||||True
V69.8|Ocupante [cualquiera] de vehículo de transporte pesado lesionado en otros accidentes de transporte especificados|248||||||True
V69.9|Ocupante [cualquiera] de vehículo de transporte pesado lesionado en accidente de tránsito no especificado|248||||||True
V70|Ocupante de autobús lesionado por colisión con peatón o animal|249||||||True
V71|Ocupante de autobús lesionado por colisión con vehículo de pedal|249||||||True
V72|Ocupante de autobús lesionado por colisión con vehículo de motor de dos o tres ruedas|249||||||True
V73|Ocupante de autobús lesionado por colisión con automóvil, camioneta o furgoneta|249||||||True
V74|Ocupante de autobús lesionado por colisión con vehículo de transporte pesado o autobús|249||||||True
V75|Ocupante de autobús lesionado por colisión con tren o vehículo de rieles|249||||||True
V76|Ocupante de autobús lesionado por colisión con otros vehículos sin motor|249||||||True
V77|Ocupante de autobús lesionado por colisión con objeto fijo o estacionado|249||||||True
V78|Ocupante de autobús lesionado en accidente de transporte sin colisión|249||||||True
V79|Ocupante de autobús lesionado en otros accidentes de transporte, y en los no especificados|249||||||True
V79.0|de tránsito|249||||||True
V79.1|tránsito|249||||||True
V79.2|accidente no de tránsito|249||||||True
V79.3|Ocupante [cualquiera] de autobús lesionado en accidente no de tránsito, no especificado|249||||||True
V79.4|tránsito|249||||||True
V79.5|tránsito|249||||||True
V79.6|accidente de tránsito|249||||||True
V79.8|Ocupante [cualquiera] de autobús lesionado en otros accidentes de transporte especificados|249||||||True
V79.9|Ocupante [cualquiera] de autobús lesionado en accidente de tránsito no especificado|249||||||True
V80|Jinete u ocupante de vehículo de tracción animal lesionado en accidente de transporte|250||||||True
V80.0|tracción animal, en accidente sin colisión|250||||||True
V80.1|Jinete u ocupante de vehículo de tracción animal lesionado por colisión con peatón o animal|250||||||True
V80.2|Jinete u ocupante de vehículo de tracción animal lesionado por colisión con vehículo de pedal|250||||||True
V80.3|Jinete u ocupante de vehículo de tracción animal lesionado por colisión con vehículo de motor de dos o tres ruedas|250||||||True
V80.4|de transporte pesado, o autobús|250||||||True
V80.5|Jinete u ocupante de vehículo de tracción animal lesionado por colisión con otros vehículos de motor especificados|250||||||True
V80.6|Jinete u ocupante de vehículo de tracción animal lesionado por colisión con tren o vehículo de rieles|250||||||True
V80.7|Jinete u ocupante de vehículo de tracción animal lesionado por colisión con otros vehículos sin motor|250||||||True
V80.8|Jinete u ocupante de vehículo de tracción animal lesionado por colisión con objeto fijo o estacionado|250||||||True
V80.9|Jinete u ocupante de vehículo de tracción animal lesionado en otros accidentes de transporte, y en los no especificados|250||||||True
V81|Ocupante de tren o vehículo de rieles lesionado en accidente de transporte|250||||||True
V81.0|Ocupante de tren o vehículo de rieles lesionado por colisión con vehículo de motor, en accidente no de tránsito|250||||||True
V81.1|Ocupante de tren o vehículo de rieles lesionado por colisión con vehículo de motor, en accidente de tránsito|250||||||True
V81.2|Ocupante de tren o vehículo de rieles lesionado por colisión con, o golpeado por vagón|250||||||True
V81.3|Ocupante de tren o vehículo de rieles lesionado por colisión con otros objetos|250||||||True
V81.4|Persona lesionada al subir o bajar del tren o vehículo de rieles|250||||||True
V81.5|Ocupante de tren o vehículo de rieles lesionado por caída dentro del tren o vehículo de rieles|250||||||True
V81.6|Ocupante de tren o vehículo de rieles lesionado por caída desde el tren o vehículo de rieles|250||||||True
V81.7|Ocupante de tren o vehículo de rieles lesionado en descarrilamiento sin colisión anterior|250||||||True
V81.8|Ocupante de tren o vehículo de rieles lesionado en otros accidentes ferroviarios especificados|250||||||True
V81.9|Ocupante de tren o vehículo de rieles lesionado en accidente ferroviario no especificado|250||||||True
V82|Ocupante de tranvía lesionado en accidente de transporte|250||||||True
V82.0|Ocupante de tranvía lesionado por colisión con vehículo de motor, en accidente no de tránsito|250||||||True
V82.1|Ocupante de tranvía lesionado por colisión con vehículo de motor, en accidente de tránsito|250||||||True
V82.2|Ocupante de tranvía lesionado por colisión con, o golpeado por vagón|250||||||True
V82.3|Ocupante de tranvía lesionado por colisión con otros objetos|250||||||True
V82.4|Persona lesionada al subir o bajar del tranvía|250||||||True
V82.5|Ocupante de tranvía lesionado por caída dentro del tranvía|250||||||True
V82.6|Ocupante de tranvía lesionado por caída desde el tranvía|250||||||True
V82.7|Ocupante de tranvía lesionado por descarrilamiento, sin colisión anterior|250||||||True
V82.8|Ocupante de tranvía lesionado en otros accidentes de transporte, especificados|250||||||True
V82.9|Ocupante de tranvía lesionado en accidente de tránsito no especificado|250||||||True
V83|accidente de transporte|250||||||True
V83.0|Conductor de vehículo industrial especial lesionado en accidente de tránsito|250||||||True
V83.1|Pasajero de vehículo industrial especial lesionado en accidente de tránsito|250||||||True
V83.2|Persona que viaja fuera de vehículo industrial especial lesionada en accidente de tránsito|250||||||True
V83.3|Ocupante no especificado de vehículo industrial especial lesionado en accidente de tránsito|250||||||True
V83.4|Persona lesionada al subir o bajar del vehículo industrial especial|250||||||True
V83.5|Conductor de vehículo industrial especial lesionado en accidente no de tránsito|250||||||True
V83.6|Pasajero de vehículo industrial especial lesionado en accidente no de tránsito|250||||||True
V83.7|Persona que viaja fuera del vehículo industrial especial lesionada en accidente no de tránsito|250||||||True
V83.9|Ocupante no especificado del vehículo industrial especial lesionado en accidente no de tránsito|250||||||True
V84|Ocupante de vehículo especial (de motor) para uso principalmente en agricultura lesionado en accidente de transporte|250||||||True
V84.0|Conductor de vehículo agrícola especial lesionado en accidente de tránsito|250||||||True
V84.1|Pasajero de vehículo agrícola especial lesionado en accidente de tránsito|250||||||True
V84.2|Persona que viaja fuera del vehículo agrícola especial lesionada en accidente de tránsito|250||||||True
V84.3|Ocupante no especificado de vehículo agrícola especial lesionado en accidente de tránsito|250||||||True
V84.4|Persona lesionada al subir o bajar del vehículo agrícola especial|250||||||True
V84.5|Conductor de vehículo agrícola especial lesionado en accidente no de tránsito|250||||||True
V84.6|Pasajero de vehículo agrícola especial lesionado en accidente no de tránsito|250||||||True
V84.7|Persona que viaja fuera del vehículo agrícola especial lesionada en accidente no de tránsito|250||||||True
V84.9|Ocupante no especificado de vehículo agrícola especial lesionado en accidente no de tránsito|250||||||True
V85|Ocupante de vehículo especial (de motor) para construcción lesionado en accidente de transporte|250||||||True
V85.0|Conductor de vehículo especial para construcción lesionado en accidente de tránsito|250||||||True
V85.1|Pasajero de vehículo especial para construcción lesionado en accidente de tránsito|250||||||True
V85.2|Persona que viaja fuera del vehículo especial para construcción lesionada en accidente de tránsito|250||||||True
V85.3|Ocupante no especificado de vehículo especial para construcción lesionado en accidente de tránsito|250||||||True
V85.4|Persona lesionada al subir o bajar del vehículo especial para construcción|250||||||True
V85.5|Conductor de vehículo especial para construcción lesionado en accidente no de tránsito|250||||||True
V85.6|Pasajero de vehículo especial para construcción lesionado en accidente no de tránsito|250||||||True
V85.7|Persona que viaja fuera del vehículo especial para construcción lesionada en accidente no de tránsito|250||||||True
V85.9|Ocupante no especificado de vehículo especial para construcción lesionado en accidente no de tránsito|250||||||True
V86|Ocupante de vehículo especial para todo terreno o de otro vehículo de motor para uso fuera de la carretera lesionado en accidente de transporte|250||||||True
V86.0|accidente de tránsito|250||||||True
V86.1|Pasajero de vehículo para todo terreno o de otro vehículo de motor para uso fuera de la carretera lesionado en accidente de tránsito|250||||||True
V86.2|lesionada en accidente de tránsito|250||||||True
V86.3|lesionado en accidente de tránsito|250||||||True
V86.4|para uso fuera de la carretera|250||||||True
V86.5|accidente no de tránsito|250||||||True
V86.6|no de tránsito|250||||||True
V86.7|lesionada en accidente no de tránsito|250||||||True
V86.9|lesionado en accidente no de tránsito|250||||||True
V87|Accidente de tránsito de tipo especificado, pero donde se desconoce el modo de transporte de la víctima|250||||||True
V87.0|Persona lesionada por colisión entre automóvil y vehículo de motor de dos o tres ruedas (tránsito)|250||||||True
V87.1|Persona lesionada por colisión entre otros vehículos de motor y un vehículo de motor de dos o tres ruedas (tránsito)|250||||||True
V87.2|Persona lesionada por colisión entre automóvil y camioneta o furgoneta (tránsito)|250||||||True
V87.3|Persona lesionada por colisión entre automóvil y autobús (tránsito)|250||||||True
V87.4|Persona lesionada por colisión entre automóvil y vehículo de transporte pesado (tránsito)|250||||||True
V87.5|Persona lesionada por colisión entre vehículo de transporte pesado y autobús (tránsito)|250||||||True
V87.6|Persona lesionada por colisión entre tren o vehículo de rieles y automóvil (tránsito)|250||||||True
V87.7|Persona lesionada por colisión entre otros vehículos de motor especificados (tránsito)|250||||||True
V87.8|Persona lesionada en otros accidentes especificados de transporte de vehículo de motor sin colisión (tránsito)|250||||||True
V87.9|(tránsito)|250||||||True
V88|Accidente no de tránsito de tipo especificado, pero donde se desconoce el modo de transporte de la víctima|250||||||True
V88.0|Persona lesionada por colisión entre automóvil y vehículo de motor de dos o tres ruedas, no de tránsito|250||||||True
V88.1|tránsito|250||||||True
V88.2|Persona lesionada por colisión entre automóvil y camioneta o furgoneta, no de tránsito|250||||||True
V88.3|Persona lesionada por colisión entre automóvil y autobús, no de tránsito|250||||||True
V88.4|Persona lesionada por colisión entre automóvil y vehículo de transporte pesado, no de tránsito|250||||||True
V88.5|Persona lesionada por colisión entre vehículo de transporte pesado y autobús, no de tránsito|250||||||True
V88.6|Persona lesionada por colisión entre tren o vehículo de rieles y automóvil, no de tránsito|250||||||True
V88.7|Persona lesionada por colisión entre otros vehículos de motor especificados, no de tránsito|250||||||True
V88.8|Persona lesionada en otros accidentes especificados de transporte de vehículo de motor sin colisión, no de tránsito|250||||||True
V88.9|de tránsito|250||||||True
V89|Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado|250||||||True
V89.0|Persona lesionada en accidente no de tránsito, de vehículo de motor no especificado|250||||||True
V89.1|Persona lesionada en accidente no de tránsito, de vehículo sin motor no especificado|250||||||True
V89.2|Persona lesionada en accidente de tránsito, de vehículo de motor no especificado|250||||||True
V89.3|Persona lesionada en accidente de tránsito, de vehículo sin motor no especificado|250||||||True
V89.9|Persona lesionada en accidente de vehículo no especificado|250||||||True
V90|Accidente de embarcación que causa ahogamiento y sumersión|251||||||True
V91|Accidente de embarcación que causa otros tipos de traumatismo|251||||||True
V92|Ahogamiento y sumersión relacionados con transporte por agua, sin accidente a la embarcación|251||||||True
V93|Accidente en una embarcación, sin accidente a la embarcación, que no causa ahogamiento o sumersión|251||||||True
V94|Otros accidentes de transporte por agua, y los no especificados|251||||||True
V95|Accidente de aeronave de motor, con ocupante lesionado|252||||||True
V95.0|Accidente de helicóptero con ocupante lesionado|252||||||True
V95.1|Accidente de planeador ultra liviano, micro liviano o motorizado, con ocupante lesionado|252||||||True
V95.2|Accidente de otros vehículos aéreos de alas fijas, privados, con ocupante lesionado|252||||||True
V95.3|Accidente de vehículo aéreo de alas fijas, comercial, con ocupante lesionado|252||||||True
V95.4|Accidente de nave espacial, con ocupante lesionado|252||||||True
V95.8|Accidente de otras aeronaves, con ocupante lesionado|252||||||True
V95.9|Accidente de aeronave no especificada, con ocupante lesionado|252||||||True
V96|Accidente de aeronave sin motor, con ocupante lesionado|252||||||True
V96.0|Accidente de globo aerostático, con ocupante lesionado|252||||||True
V96.1|Accidente de ala delta, con ocupante lesionado|252||||||True
V96.2|Accidente de planeador (sin motor), con ocupante lesionado|252||||||True
V96.8|Accidente de otras aeronaves sin motor, con ocupante lesionado|252||||||True
V96.9|Accidente de aeronave sin motor no especificada, con ocupante lesionado|252||||||True
V97|Otros accidentes de transporte aéreo especificados|252||||||True
V97.0|Ocupante de aeronave lesionado en otros accidentes especificados de transporte aéreo|252||||||True
V97.1|Persona lesionada al subir o bajar de una aeronave|252||||||True
V97.2|Paracaidista lesionado en accidente de transporte aéreo|252||||||True
V97.3|Persona en tierra lesionada por accidente de transporte aéreo|252||||||True
V97.8|Otros accidentes de transporte aéreo, no clasificados en otra parte|252||||||True
V98|Otros accidentes de transporte especificados|253||||||True
V99|Accidente de transporte no especificado|253||||||True
W00|Caída en el mismo nivel por hielo o nieve|254||||||True
W01|Caída en el mismo nivel por deslizamiento, tropezón y traspié|254||||||True
W02|Caída por patines para hielo, esquís, patines de ruedas o patineta|254||||||True
W03|Otras caídas en el mismo nivel por colisión con o por empujón de otra persona|254||||||True
W04|Caída al ser trasladado o sostenido por otras personas|254||||||True
W05|Caída que implica silla de ruedas|254||||||True
W06|Caída que implica cama|254||||||True
W07|Caída que implica silla|254||||||True
W08|Caída que implica otro mueble|254||||||True
W09|Caída que implica equipos para juegos infantiles|254||||||True
W10|Caída en o desde escalera y escalones|254||||||True
W11|Caída en o desde escaleras manuales|254||||||True
W12|Caída en o desde andamio|254||||||True
W13|Caída desde, fuera o a través de un edificio u otra construcción|254||||||True
W14|Caída desde un árbol|254||||||True
W15|Caída desde peñasco|254||||||True
W16|Salto o zambullida dentro del agua que causa otro traumatismo sin sumersión o ahogamiento|254||||||True
W17|Otras caídas de un nivel a otro|254||||||True
W18|Otras caídas en el mismo nivel|254||||||True
W19|Caída no especificada|254||||||True
W20|Golpe por objeto arrojado, proyectado o que cae|255||||||True
W21|Golpe contra o golpeado por equipo para deportes|255||||||True
W22|Golpe contra o golpeado por otros objetos|255||||||True
W23|Atrapado, aplastado, trabado o apretado en o entre objetos|255||||||True
W24|Contacto traumático con dispositivos de elevación y transmisión, no clasificados en otra parte|255||||||True
W25|Contacto traumático con vidrio cortante|255||||||True
W26|Contacto traumático con cuchillo, espada, daga o puñal|255||||||True
W26.0|Contacto traumático con cuchillo, espada, daga o puñal, en vivienda|255||||||True
W26.8|Contacto traumático con cuchillo, espada, daga o puñal, en otro lugar especificado|255||||||True
W26.9|Contacto traumático con cuchillo, espada, daga o puñal, en lugar no especificado|255||||||True
W27|Contacto traumático con herramientas manuales sin motor|255||||||True
W28|Contacto traumático con cortadora de césped, con motor|255||||||True
W29|Contacto traumático con otras herramientas manuales y artefactos del hogar, con motor|255||||||True
W30|Contacto traumático con maquinaria agrícola|255||||||True
W31|Contacto traumático con otras maquinarias, y las no especificadas|255||||||True
W32|Disparo de arma corta|255||||||True
W33|Disparo de rifle, escopeta y arma larga|255||||||True
W34|Disparo de otras armas de fuego, y las no especificadas|255||||||True
W35|Explosión y rotura de caldera|255||||||True
W36|Explosión y rotura de cilindro con gas|255||||||True
W37|Explosión y rotura de neumático, tubo o manguera de goma presurizada|255||||||True
W38|Explosión y rotura de otros dispositivos presurizados especificados|255||||||True
W39|Explosión de fuegos artificiales|255||||||True
W40|Explosión de otros materiales|255||||||True
W41|Exposición a chorro de alta presión|255||||||True
W42|Exposición al ruido|255||||||True
W43|Exposición a vibraciones|255||||||True
W44|Cuerpo extraño que penetra por el ojo u orificio natural|255||||||True
W45|Cuerpo extraño que penetra a través de la piel|255||||||True
W49|Exposición a otras fuerzas mecánicas inanimadas, y las no especificadas|255||||||True
W50|Aporreo, golpe, mordedura, patada, rasguño o torcedura infligidos por otra persona|256||||||True
W51|Choque o empellón contra otra persona|256||||||True
W52|Persona aplastada, empujada o pisoteada por una multitud o estampida humana|256||||||True
W53|Mordedura de rata|256||||||True
W54|Mordedura o ataque de perro|256||||||True
W55|Mordedura o ataque de otros mamíferos|256||||||True
W56|Contacto traumático con animales marinos|256||||||True
W57|Mordedura o picadura de insectos y otros artrópodos no venenosos|256||||||True
W58|Mordedura o ataque de cocodrilo o caimán|256||||||True
W59|Mordedura o aplastamiento por otros reptiles|256||||||True
W60|Contacto traumático con aguijones, espinas u hojas cortantes de plantas|256||||||True
W64|Exposición a otras fuerzas mecánicas animadas, y las no especificadas|256||||||True
W65|Ahogamiento y sumersión mientras se está en la bañera|257||||||True
W66|Ahogamiento y sumersión consecutivos a caída en la bañera|257||||||True
W67|Ahogamiento y sumersión mientras se está en una piscina|257||||||True
W68|Ahogamiento y sumersión consecutivos a caída en una piscina|257||||||True
W69|Ahogamiento y sumersión mientras se está en aguas naturales|257||||||True
W70|Ahogamiento y sumersión posterior a caída en aguas naturales|257||||||True
W73|Otros ahogamientos y sumersiones especificados|257||||||True
W74|Ahogamiento y sumersión no especificados|257||||||True
W75|Sofocación y estrangulamiento accidental en la cama|258||||||True
W76|Otros estrangulamientos y ahorcamientos accidentales|258||||||True
W77|Obstrucción de la respiración debida a hundimiento, caída de tierra u otras sustancias|258||||||True
W78|Inhalación de contenidos gástricos|258||||||True
W79|Inhalación e ingestión de alimento que causa obstrucción de las vías respiratorias|258||||||True
W80|Inhalación e ingestión de otros objetos que causan obstrucción de las vías respiratorias|258||||||True
W81|Confinado o atrapado en un ambiente con bajo contenido de oxígeno|258||||||True
W83|Otras obstrucciones especificadas de la respiración|258||||||True
W84|Obstrucción no especificada de la respiración|258||||||True
W85|Exposición a líneas de transmisión eléctrica|259||||||True
W86|Exposición a otras corrientes eléctricas especificadas|259||||||True
W87|Exposición a corriente eléctrica no especificada|259||||||True
W88|Exposición a radiación ionizante|259||||||True
W89|Exposición a fuente de luz visible y ultravioleta, de origen artificial|259||||||True
W90|Exposición a otros tipos de radiación no ionizante|259||||||True
W91|Exposición a radiación de tipo no especificado|259||||||True
W92|Exposición a calor excesivo de origen artificial|259||||||True
W93|Exposición a frío excesivo de origen artificial|259||||||True
W94|Exposición a presión de aire alta y baja y a cambios en la presión del aire|259||||||True
W99|Exposición a otros factores ambientales y a los no especificados, de origen artificial|259||||||True
X00|Exposición a fuego no controlado en edificio u otra construcción|260||||||True
X01|Exposición a fuego no controlado en lugar que no es edificio u otra construcción|260||||||True
X02|Exposición a fuego controlado en edificio u otra construcción|260||||||True
X03|Exposición a fuego controlado en lugar que no es edificio u otra construcción|260||||||True
X04|Exposición a ignición de material altamente inflamable|260||||||True
X05|Exposición a ignición o fusión de ropas de dormir|260||||||True
X06|Exposición a ignición o fusión de otras ropas y accesorios|260||||||True
X08|Exposición a otros humos, fuegos o llamas especificados|260||||||True
X09|Exposición a humos, fuegos o llamas no especificados|260||||||True
X10|Contacto con bebidas, alimentos, grasas y aceites para cocinar, calientes|261||||||True
X11|Contacto con agua caliente corriente|261||||||True
X12|Contacto con otros líquidos calientes|261||||||True
X13|Contacto con vapor de agua y otros vapores calientes|261||||||True
X14|Contacto con aire y gases calientes|261||||||True
X15|Contacto con utensilios domésticos calientes|261||||||True
X16|Contacto con radiadores, cañerías y artefactos para calefacción, calientes|261||||||True
X17|Contacto con máquinas, motores y herramientas calientes|261||||||True
X18|Contacto con otros metales calientes|261||||||True
X19|Contacto con otras sustancias calientes, y las no especificadas|261||||||True
X20|Contacto traumático con serpientes y lagartos venenosos|262||||||True
X21|Contacto traumático con arañas venenosas|262||||||True
X22|Contacto traumático con escorpión|262||||||True
X23|Contacto traumático con avispones, avispas y abejas|262||||||True
X24|Contacto traumático con centípodos y miriápodos venenosos (tropicales)|262||||||True
X25|Contacto traumático con otros artrópodos venenosos especificados|262||||||True
X26|Contacto traumático con animales y plantas marinas venenosos|262||||||True
X27|Contacto traumático con otros animales venenosos especificados|262||||||True
X28|Contacto traumático con otras plantas venenosas especificadas|262||||||True
X29|Contacto traumático con animales y plantas venenosos no especificados|262||||||True
X30|Exposición al calor natural excesivo|263||||||True
X31|Exposición al frío natural excesivo|263||||||True
X32|Exposición a rayos solares|263||||||True
X33|Víctima de rayo|263||||||True
X34|Víctima de terremoto|263||||||True
X34.0|Víctima de terremoto, en vivienda|263||||||True
X34.1|Víctima de terremoto, en institución residencial|263||||||True
X34.8|Víctima de terremoto, en otro lugar especificado|263||||||True
X34.9|Víctima de terremoto, en lugar no especificado|263||||||True
X35|Víctima de erupción volcánica|263||||||True
X36|Víctima de avalancha, derrumbe y otros movimientos de tierra|263||||||True
X37|Víctima de tormenta cataclísmica|263||||||True
X38|Víctima de inundación|263||||||True
X39|Exposición a otras fuerzas de la naturaleza, y las no especificadas|263||||||True
X40|Envenenamiento accidental por, y exposición a analgésicos no narcóticos, antipiréticos y antirreumáticos|264||||||True
X41|y psicotrópicas, no clasificadas en otra parte|264||||||True
X42|otra parte|264||||||True
X43|Envenenamiento accidental por, y exposición a otras drogas que actúan sobre el sistema nervioso autónomo|264||||||True
X44|especificados|264||||||True
X45|Envenenamiento accidental por, y exposición al alcohol|264||||||True
X46|Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores|264||||||True
X47|Envenenamiento accidental por, y exposición a otros gases y vapores|264||||||True
X48|Envenenamiento accidental por, y exposición a plaguicidas|264||||||True
X49|especificados|264||||||True
X50|Exceso de esfuerzo y movimientos extenuantes y repetitivos|265||||||True
X51|Viajes y desplazamientos|265||||||True
X52|Permanencia prolongada en ambiente sin gravedad|265||||||True
X53|Privación de alimentos|265||||||True
X54|Privación de agua|265||||||True
X57|Privación no especificada|265||||||True
X58|Exposición a otros factores especificados|266||||||True
X59|Exposición a factores no especificados|266||||||True
X59.0|Exposición a factores no especificados, en vivienda|266||||||True
X59.9|Exposición a factores no especificados, en lugar no especificado|266||||||True
X60|Envenenamiento autoinfligido intencionalmente por, y exposición a analgésicos no narcóticos, antipiréticos y antirreumáticos|267||||||True
X61|antiparkinsonianas y psicotrópicas, no clasificadas en otra parte|267||||||True
X62|Envenenamiento autoinfligido intencionalmente por, y exposición a narcóticos y psicodislépticos [alucinógenos], no clasificados en otra parte|267||||||True
X63|nervioso autónomo|267||||||True
X64|biológicas, y los no especificados|267||||||True
X65|Envenenamiento autoinfligido intencionalmente por, y exposición al alcohol|267||||||True
X66|Envenenamiento autoinfligido intencionalmente por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores|267||||||True
X67|Envenenamiento autoinfligido intencionalmente por, y exposición a otros gases y vapores|267||||||True
X68|Envenenamiento autoinfligido intencionalmente por, y exposición a plaguicidas|267||||||True
X69|nocivas, y los no especificados|267||||||True
X70|Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación|267||||||True
X71|Lesión autoinfligida intencionalmente por ahogamiento y sumersión|267||||||True
X72|Lesión autoinfligida intencionalmente por disparo de arma corta|267||||||True
X73|Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga|267||||||True
X74|Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas|267||||||True
X75|Lesión autoinfligida intencionalmente por material explosivo|267||||||True
X76|Lesión autoinfligida intencionalmente por humo, fuego y llamas|267||||||True
X77|Lesión autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes|267||||||True
X78|Lesión autoinfligida intencionalmente por objeto cortante|267||||||True
X79|Lesión autoinfligida intencionalmente por objeto romo o sin filo|267||||||True
X80|Lesión autoinfligida intencionalmente al saltar desde un lugar elevado|267||||||True
X81|Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento|267||||||True
X82|Lesión autoinfligida intencionalmente por colisión de vehículo de motor|267||||||True
X83|Lesión autoinfligida intencionalmente por otros medios especificados|267||||||True
X84|Lesión autoinfligida intencionalmente por medios no especificados|267||||||True
X85|Agresión con drogas, medicamentos y sustancias biológicas|268||||||True
X86|Agresión con sustancia corrosiva|268||||||True
X87|Agresión con plaguicidas|268||||||True
X88|Agresión con gases y vapores|268||||||True
X89|Agresión con otros productos químicos y sustancias nocivas especificadas|268||||||True
X90|Agresión con productos químicos y sustancias nocivas no especificadas|268||||||True
X91|Agresión por ahorcamiento, estrangulamiento y sofocación|268||||||True
X92|Agresión por ahogamiento y sumersión|268||||||True
X93|Agresión con disparo de arma corta|268||||||True
X94|Agresión con disparo de rifle, escopeta y arma larga|268||||||True
X95|Agresión con disparo de otras armas de fuego, y las no especificadas|268||||||True
X96|Agresión con material explosivo|268||||||True
X97|Agresión con humo, fuego y llamas|268||||||True
X98|Agresión con vapor de agua, vapores y objetos calientes|268||||||True
X99|Agresión con objeto cortante|268||||||True
Y00|Agresión con objeto romo o sin filo|268||||||True
